"original_disk_num";"patch_disk_num";"i_disks_script_disk";"script_num";"original_basic_line";"patch_basic_line";"original_string_num";"patch_string_num";"japanese_text";"patch_source_text";"english_text";"disk_mapping_status";"match_status";"match_method";"match_reason";"linked_original_key";"linked_patch_key"
"disk25";"disk25";"disk25";"NO53";"1470";"1470";"36";"36";"デビッドが新曲を歌い終わっ時、場内は静まりかえり、拍手が帰ってこない。";"デビッドが新曲を歌い終わっ時、場内は静まりかえり、拍手が帰ってこない。";"Once David finished singing, the audience went silent. Not a single clap could be heard.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk25/NO53/1470/36";"disk25/NO53/1470/36"
"disk25";"disk25";"disk25";"NO53";"1480";"1480";"37";"37";"デビッド「終った」";"デビッド「終った」";"David: It's over.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk25/NO53/1480/37";"disk25/NO53/1480/37"
"disk25";"disk25";"disk25";"NO53";"1490";"1490";"38";"38";"観客は催眠術から解き放されたように、拍手と歓声が上がる。";"観客は催眠術から解き放されたように、拍手と歓声が上がる。";"As if they had been released from some sort of hypnosis, they started clapping and cheering.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk25/NO53/1490/38";"disk25/NO53/1490/38"
"disk25";"disk25";"disk25";"NO53";"1500";"1500";"39";"39";"マ−チンは嬉しそうに、観客に答えるように手を振り、喜びを現している。";"マ－チンは嬉しそうに、観客に答えるように手を振り、喜びを現している。";"Martin was delighted, waving his hands to the crowd.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1500/39";"disk25/NO53/1500/39"
"disk25";"disk25";"disk25";"NO53";"1510";"1510";"40";"40";"アンコ−ルの曲も終わり、ここに［エレノ・ヴィジョン］のヨ−ロッパ・ツア−の幕が閉じた。";"アンコ－ルの曲も終わり、ここに［エレノ・ヴィジョン］のヨ－ロッパ・ツア－の幕が閉じた。";"After giving their encore, the curtains lowered on Eleno Vision's tour of Europe.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1510/40";"disk25/NO53/1510/40"
"disk25";"disk25";"disk25";"NO53";"1515";"1515";"41";"41";"あの興奮のるつぼと化した観客の狂乱を、いま冷静になった関係者は事故が無かった事を奇跡だと信じ胸に十字を切った。";"あの興奮のるつぼと化した観客の狂乱を、いま冷静になった関係者は事故が無かった事を奇跡だと信じ胸に十字を切った。";"Once the frenzy had passed, the staff thought it was a miracle that no incidents had happened, some even making the sign of the cross on their chest.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk25/NO53/1515/41";"disk25/NO53/1515/41"
"disk25";"disk25";"disk25";"NO53";"1520";"1520";"42";"42";"コンサ−トを終えたデビッド達に、リチャ−ド社長が用意した打ち上げパ−ティが待っていた。いつもは内輪の小さなパ−ティだったが、今回はそうはいかない。";"コンサ－トを終えたデビッド達に、リチャ－ド社長が用意した打ち上げパ－ティが待っていた。いつもは内輪の小さなパ－ティだったが、今回はそうはいかない。";"After the concert, the band got ready for the closing party that President Richard had been preparing. It was usually a small, intimate event, but not this time.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1520/42";"disk25/NO53/1520/42"
"disk25";"disk25";"disk25";"NO53";"1530";"1530";"43";"43";"デビッド達はホテルに戻ると着替えを済ませ、３階のパ−ティ会場に入った。";"デビッド達はホテルに戻ると着替えを済ませ、３階のパ－ティ会場に入った。";"David and the others returned to the hotel, changed their clothes, and entered the party hall on the third floor.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1530/43";"disk25/NO53/1530/43"
"disk25";"disk25";"disk25";"NO53";"1540";"1540";"44";"44";"政界、業界、報道関係の招待客が拍手をもってデビッド達を迎える。リチャ−ド社長は招待客を絞るのに相当苦労したといっていた。";"政界、業界、報道関係の招待客が拍手をもってデビッド達を迎える。リチャ－ド社長は招待客を絞るのに相当苦労したといっていた。";"They were greeted by politicians, businessmen, and members of the press. President Richard told them he had a hard time narrowing down the guests.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1540/44";"disk25/NO53/1540/44"
"disk25";"disk25";"disk25";"NO53";"1550";"1550";"45";"45";"宴が盛り上がった頃、デビッドの所にフロントの係りの者が一通の封書を持ってきた。デビッドはその場で封を切り中の手紙を見た。";"宴が盛り上がった頃、デビッドの所にフロントの係りの者が一通の封書を持ってきた。デビッドはその場で封を切り中の手紙を見た。";"Once the party was in full swing, the front desk clerk approached David with a sealed letter. He opened the envelope, and read its contents.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk25/NO53/1550/45";"disk25/NO53/1550/45"
"disk25";"disk25";"disk25";"NO53";"1560";"1560";"46";"46";"「魔王について正確な情報をお伝えいたします。明日の正午、ウェストミンスタ−橋を越え寺院に行く途中にある、喫茶［アリス］まで来て下さい。この事は、他言しないで必ず一人で来て下さい。」";"「魔王について正確な情報をお伝えいたします。明日の正午、ウェストミンスタ－橋を越え寺院に行く途中にある、喫茶［アリス］まで来て下さい。この事は、他言しないで必ず一人で来て下さい。」";"""I have precise information about the Devil King. Come to Cafe Alice (between Westminster Bridge and Westminster Abbey) tomorrow at noon, alone. Don't tell anyone.""";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1560/46";"disk25/NO53/1560/46"
"disk25";"disk25";"disk25";"NO53";"1570";"1570";"47";"47";"デビッドは、頭から血が引く感じで手紙を繰り返し読んでいる。あの悪夢と幻想につきまとう魔王の事を自分以外の人間が知っている事に不安を感じ始めた。";"デビッドは、頭から血が引く感じで手紙を繰り返し読んでいる。あの悪夢と幻想につきまとう魔王の事を自分以外の人間が知っている事に不安を感じ始めた。";"David read the letter over and over. He felt the blood drain from his face. How could anyone else know about the Devil King? About his nightmares?";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk25/NO53/1570/47";"disk25/NO53/1570/47"
"disk25";"disk25";"disk25";"NO53";"1580";"1580";"48";"48";"パ−ティは午前２時を過ぎると、コンサ−トの疲れからデビッド達は、それぞれの部屋に戻った。主役が消えたパ−ティはすぐに閉会となり招待客も帰り始めた。";"パ－ティは午前２時を過ぎると、コンサ－トの疲れからデビッド達は、それぞれの部屋に戻った。主役が消えたパ－ティはすぐに閉会となり招待客も帰り始めた。";"The party ended after 2am. Still tired from the concert, the band returned to their personal rooms. With the protagonists gone, the guests began to leave as well.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/1580/48";"disk25/NO53/1580/48"
"disk25";"disk25";"disk25";"NO53";"3000";"3000";"49";"49";"ＣＤ−ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";"ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";"Press any key to start reading data from CD-ROM.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/3000/49";"disk25/NO53/3000/49"
"disk25";"disk25";"disk25";"NO53";"3010";"3010";"50";"50";"　　　　　　　　ＣＤ−ＲＯＭよりＤＡＴＡを読み込み中";"　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中";"Reading data...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk25/NO53/3010/50";"disk25/NO53/3010/50"
"disk25";"";"disk25";"NO53";"3040";"";"51";"";"53-1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/3040/51";""
"disk25";"";"disk25";"NO53";"5105";"";"52";"";"▽";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/5105/52";""
"disk25";"";"disk25";"NO53";"5430";"";"53";"";"";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/5430/53";""
"disk25";"";"disk25";"NO53";"5435";"";"54";"";"8";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/5435/54";""
"disk25";"";"disk25";"NO53";"5436";"";"55";"";"2";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/5436/55";""
"disk25";"";"disk25";"NO53";"6100";"";"56";"";"ﾍﾔ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6100/56";""
"disk25";"";"disk25";"NO53";"6110";"";"57";"";"STG5";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6110/57";""
"disk25";"";"disk25";"NO53";"6120";"";"58";"";"ﾎｰﾙ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6120/58";""
"disk25";"";"disk25";"NO53";"6130";"";"59";"";"ﾊﾟﾃｲ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6130/59";""
"disk25";"";"disk25";"NO53";"6135";"";"60";"";"ﾊﾟﾃｲ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6135/60";""
"disk25";"";"disk25";"NO53";"6140";"";"61";"";"ﾃｶﾞﾐ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6140/61";""
"disk25";"";"disk25";"NO53";"6150";"";"62";"";"ﾍﾞｯﾄ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6150/62";""
"disk25";"";"disk25";"NO53";"6160";"";"63";"";"LIV4";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6160/63";""
"disk25";"";"disk25";"NO53";"6170";"";"64";"";"ﾃﾞ1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6170/64";""
"disk25";"";"disk25";"NO53";"6200";"";"65";"";"ﾋﾟｱﾉ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6200/65";""
"disk25";"";"disk25";"NO53";"6210";"";"66";"";"ﾏﾃﾝA";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6210/66";""
"disk25";"";"disk25";"NO53";"6220";"";"67";"";"ｷｬｸ1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6220/67";""
"disk25";"";"disk25";"NO53";"6230";"";"68";"";"ｶﾝｷA";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6230/68";""
"disk25";"";"disk25";"NO53";"6240";"";"69";"";"ｶﾝｷB";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6240/69";""
"disk25";"";"disk25";"NO53";"6250";"";"70";"";"ﾗｲﾄB";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6250/70";""
"disk25";"";"disk25";"NO53";"6260";"";"71";"";"AND2";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6260/71";""
"disk25";"";"disk25";"NO53";"6270";"";"72";"";"STG5";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6270/72";""
"disk25";"";"disk25";"NO53";"6280";"";"73";"";"ｷｰﾎA";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6280/73";""
"disk25";"";"disk25";"NO53";"6290";"";"74";"";"VGA";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6290/74";""
"disk25";"";"disk25";"NO53";"6295";"";"75";"";"STG3";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6295/75";""
"disk25";"";"disk25";"NO53";"6300";"";"76";"";"davL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6300/76";""
"disk25";"";"disk25";"NO53";"6310";"";"77";"";"marL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6310/77";""
"disk25";"";"disk25";"NO53";"6320";"";"78";"";"alnL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6320/78";""
"disk25";"";"disk25";"NO53";"6330";"";"79";"";"andL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6330/79";""
"disk25";"";"disk25";"NO53";"6340";"";"80";"";"linR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6340/80";""
"disk25";"";"disk25";"NO53";"6350";"";"81";"";"rtdR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/6350/81";""
"disk25";"";"disk25";"NO53";"9000";"";"82";"";"17:30";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/9000/82";""
"disk25";"";"disk25";"NO53";"9000";"";"83";"";"19:18";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/9000/83";""
"disk25";"";"disk25";"NO53";"9010";"";"84";"";"21:42";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk25/NO53/9010/84";""
